player__participant__session__code,player__participant__session_id,player__participant__id_in_session,player__participant__code,letter
31f1vzlc,70,25,1z1mtqta,U
31f1vzlc,70,25,1z1mtqta,L
31f1vzlc,70,25,1z1mtqta,S
31f1vzlc,70,26,qtruncg3,O
31f1vzlc,70,26,qtruncg3,E
31f1vzlc,70,26,qtruncg3,P
31f1vzlc,70,27,setzeidw,E
31f1vzlc,70,27,setzeidw,F
31f1vzlc,70,27,setzeidw,A
31f1vzlc,70,28,uspmm2s2,U
31f1vzlc,70,28,uspmm2s2,R
31f1vzlc,70,28,uspmm2s2,K
31f1vzlc,70,29,xtzfngiq,T
31f1vzlc,70,29,xtzfngiq,E
31f1vzlc,70,29,xtzfngiq,O
31f1vzlc,70,30,4ehsshny,R
31f1vzlc,70,30,4ehsshny,P
31f1vzlc,70,30,4ehsshny,A
31f1vzlc,70,31,8xmuam05,A
31f1vzlc,70,31,8xmuam05,F
31f1vzlc,70,31,8xmuam05,D
31f1vzlc,70,32,tkompbhz,L
31f1vzlc,70,32,tkompbhz,P
31f1vzlc,70,32,tkompbhz,T
31f1vzlc,70,33,30j8hffn,N
31f1vzlc,70,33,30j8hffn,A
31f1vzlc,70,33,30j8hffn,I
31f1vzlc,70,34,73hbot0p,N
31f1vzlc,70,34,73hbot0p,U
31f1vzlc,70,34,73hbot0p,Z
31f1vzlc,70,35,arrqjzeb,N
31f1vzlc,70,35,arrqjzeb,M
31f1vzlc,70,35,arrqjzeb,P
31f1vzlc,70,36,6ge9s9ek,L
31f1vzlc,70,36,6ge9s9ek,E
31f1vzlc,70,36,6ge9s9ek,A
31f1vzlc,70,37,tynorq1c,U
31f1vzlc,70,37,tynorq1c,M
31f1vzlc,70,37,tynorq1c,H
31f1vzlc,70,38,b4lsif06,A
31f1vzlc,70,38,b4lsif06,C
31f1vzlc,70,38,b4lsif06,E
31f1vzlc,70,39,f7ak0ml9,I
31f1vzlc,70,39,f7ak0ml9,P
31f1vzlc,70,39,f7ak0ml9,R
31f1vzlc,70,40,8fl22ed0,O
31f1vzlc,70,40,8fl22ed0,T
31f1vzlc,70,40,8fl22ed0,A
ya61mn6p,71,1,2xvkdujo,L
ya61mn6p,71,1,2xvkdujo,O
ya61mn6p,71,1,2xvkdujo,I
ya61mn6p,71,2,glcor7i9,L
ya61mn6p,71,2,glcor7i9,A
ya61mn6p,71,2,glcor7i9,N
ya61mn6p,71,3,2quzcwvk,E
ya61mn6p,71,3,2quzcwvk,C
ya61mn6p,71,3,2quzcwvk,R
ya61mn6p,71,4,0p22oapv,I
ya61mn6p,71,4,0p22oapv,S
ya61mn6p,71,4,0p22oapv,R
ya61mn6p,71,5,8pavh9k3,A
ya61mn6p,71,5,8pavh9k3,E
ya61mn6p,71,5,8pavh9k3,L
ya61mn6p,71,6,e0j77rpj,W
ya61mn6p,71,6,e0j77rpj,T
ya61mn6p,71,6,e0j77rpj,R
ya61mn6p,71,7,mxqbec10,W
ya61mn6p,71,7,mxqbec10,Y
ya61mn6p,71,7,mxqbec10,O
ya61mn6p,71,8,2locqlke,A
ya61mn6p,71,8,2locqlke,I
ya61mn6p,71,8,2locqlke,E
ya61mn6p,71,9,fm42rdgv,I
ya61mn6p,71,9,fm42rdgv,S
ya61mn6p,71,9,fm42rdgv,A
ya61mn6p,71,10,1rfc60w6,H
ya61mn6p,71,10,1rfc60w6,E
ya61mn6p,71,10,1rfc60w6,C
ya61mn6p,71,11,oajuiq1x,U
ya61mn6p,71,11,oajuiq1x,E
ya61mn6p,71,11,oajuiq1x,A
ya61mn6p,71,12,qp98cdvv,E
ya61mn6p,71,12,qp98cdvv,P
ya61mn6p,71,12,qp98cdvv,A
ya61mn6p,71,13,3bzlicus,T
ya61mn6p,71,13,3bzlicus,V
ya61mn6p,71,13,3bzlicus,E
ya61mn6p,71,14,0a8q5113,T
ya61mn6p,71,14,0a8q5113,Y
ya61mn6p,71,14,0a8q5113,I
ya61mn6p,71,15,thqpwmwk,S
ya61mn6p,71,15,thqpwmwk,I
ya61mn6p,71,15,thqpwmwk,O
ya61mn6p,71,16,ptg4o84i,E
ya61mn6p,71,16,ptg4o84i,P
ya61mn6p,71,16,ptg4o84i,U
ya61mn6p,71,17,l9e5a9pt,T
ya61mn6p,71,17,l9e5a9pt,I
ya61mn6p,71,17,l9e5a9pt,U
ya61mn6p,71,18,jt1irjh1,L
ya61mn6p,71,18,jt1irjh1,O
ya61mn6p,71,18,jt1irjh1,T
ya61mn6p,71,19,zk0fnh10,E
ya61mn6p,71,19,zk0fnh10,U
ya61mn6p,71,19,zk0fnh10,L
ya61mn6p,71,20,29sxorxt,C
ya61mn6p,71,20,29sxorxt,O
ya61mn6p,71,20,29sxorxt,E
ya61mn6p,71,21,nkdcw6qy,S
ya61mn6p,71,21,nkdcw6qy,L
ya61mn6p,71,21,nkdcw6qy,T
ya61mn6p,71,22,z375fzuy,A
ya61mn6p,71,22,z375fzuy,M
ya61mn6p,71,22,z375fzuy,P
ya61mn6p,71,23,jiyojtp1,Y
ya61mn6p,71,23,jiyojtp1,S
ya61mn6p,71,23,jiyojtp1,K
ya61mn6p,71,24,51iui3kc,L
ya61mn6p,71,24,51iui3kc,O
ya61mn6p,71,24,51iui3kc,D
ya61mn6p,71,25,14c8xe9x,L
ya61mn6p,71,25,14c8xe9x,N
ya61mn6p,71,25,14c8xe9x,E
ya61mn6p,71,26,f08eyzzh,L
ya61mn6p,71,26,f08eyzzh,E
ya61mn6p,71,26,f08eyzzh,U
ya61mn6p,71,27,038t1aif,C
ya61mn6p,71,27,038t1aif,I
ya61mn6p,71,27,038t1aif,D
ya61mn6p,71,28,o5w9jgpe,E
ya61mn6p,71,28,o5w9jgpe,S
ya61mn6p,71,28,o5w9jgpe,I
ya61mn6p,71,29,c3lgoyrt,S
ya61mn6p,71,29,c3lgoyrt,F
ya61mn6p,71,29,c3lgoyrt,M
ya61mn6p,71,30,ohnnk8se,B
ya61mn6p,71,30,ohnnk8se,S
ya61mn6p,71,30,ohnnk8se,P
ya61mn6p,71,31,n8i4fjql,D
ya61mn6p,71,31,n8i4fjql,R
ya61mn6p,71,31,n8i4fjql,L
ya61mn6p,71,32,trrft0tv,E
ya61mn6p,71,32,trrft0tv,B
ya61mn6p,71,32,trrft0tv,I
ya61mn6p,71,33,lgs7ojaa,R
ya61mn6p,71,33,lgs7ojaa,A
ya61mn6p,71,33,lgs7ojaa,I
ya61mn6p,71,34,85q0vsd7,O
ya61mn6p,71,34,85q0vsd7,T
ya61mn6p,71,34,85q0vsd7,H
ya61mn6p,71,35,4j9ur3yy,E
ya61mn6p,71,35,4j9ur3yy,A
ya61mn6p,71,35,4j9ur3yy,O
ya61mn6p,71,36,eimx060y,U
ya61mn6p,71,36,eimx060y,N
ya61mn6p,71,36,eimx060y,D
ya61mn6p,71,37,2n0ykcwa,B
ya61mn6p,71,37,2n0ykcwa,I
ya61mn6p,71,37,2n0ykcwa,N
ya61mn6p,71,38,3ip4l5rw,N
ya61mn6p,71,38,3ip4l5rw,A
ya61mn6p,71,38,3ip4l5rw,J
ya61mn6p,71,39,zhvthbhr,A
ya61mn6p,71,39,zhvthbhr,P
ya61mn6p,71,39,zhvthbhr,N
ya61mn6p,71,40,vwj1k507,L
ya61mn6p,71,40,vwj1k507,R
ya61mn6p,71,40,vwj1k507,F
gkxv2amv,72,1,z26fes3b,I
gkxv2amv,72,1,z26fes3b,L
gkxv2amv,72,1,z26fes3b,E
gkxv2amv,72,2,ng81eu2v,E
gkxv2amv,72,2,ng81eu2v,I
gkxv2amv,72,2,ng81eu2v,M
gkxv2amv,72,3,hbnnrfhq,H
gkxv2amv,72,3,hbnnrfhq,T
gkxv2amv,72,3,hbnnrfhq,I
bquung7a,73,1,f2pk1drz,M
bquung7a,73,1,f2pk1drz,E
bquung7a,73,1,f2pk1drz,R
bquung7a,73,2,568jeuoi,D
bquung7a,73,2,568jeuoi,N
bquung7a,73,2,568jeuoi,T
bquung7a,73,3,sfjfmlxu,L
bquung7a,73,3,sfjfmlxu,D
bquung7a,73,3,sfjfmlxu,S
bquung7a,73,4,3ps3sro8,O
bquung7a,73,4,3ps3sro8,L
bquung7a,73,4,3ps3sro8,C
bquung7a,73,5,vqwdsxhn,P
bquung7a,73,5,vqwdsxhn,U
bquung7a,73,5,vqwdsxhn,O
bquung7a,73,6,ffs56of7,C
bquung7a,73,6,ffs56of7,L
bquung7a,73,6,ffs56of7,P
bquung7a,73,7,4oeu2lco,M
bquung7a,73,7,4oeu2lco,E
bquung7a,73,7,4oeu2lco,U
bquung7a,73,8,dcwu1czn,A
bquung7a,73,8,dcwu1czn,R
bquung7a,73,8,dcwu1czn,E
bquung7a,73,9,vnqtw5mm,A
bquung7a,73,9,vnqtw5mm,E
bquung7a,73,9,vnqtw5mm,F
bquung7a,73,10,n5om2noe,B
bquung7a,73,10,n5om2noe,G
bquung7a,73,10,n5om2noe,I
bquung7a,73,11,4kcj7wm4,E
bquung7a,73,11,4kcj7wm4,D
bquung7a,73,11,4kcj7wm4,O
bquung7a,73,12,mlwkfjep,E
bquung7a,73,12,mlwkfjep,S
bquung7a,73,12,mlwkfjep,N
bquung7a,73,13,cw92134n,Q
bquung7a,73,13,cw92134n,C
bquung7a,73,13,cw92134n,N
bquung7a,73,14,aigqwind,A
bquung7a,73,14,aigqwind,E
bquung7a,73,14,aigqwind,T
bquung7a,73,15,a3gpd55b,S
bquung7a,73,15,a3gpd55b,E
bquung7a,73,15,a3gpd55b,B
bquung7a,73,16,tu9a8a6i,E
bquung7a,73,16,tu9a8a6i,S
bquung7a,73,16,tu9a8a6i,U
bquung7a,73,17,exbsjmdm,A
bquung7a,73,17,exbsjmdm,E
bquung7a,73,17,exbsjmdm,I
bquung7a,73,18,ye2sbk4w,G
bquung7a,73,18,ye2sbk4w,S
bquung7a,73,18,ye2sbk4w,E
bquung7a,73,19,srcgv3iw,B
bquung7a,73,19,srcgv3iw,T
bquung7a,73,19,srcgv3iw,H
bquung7a,73,20,hgpzskyl,S
bquung7a,73,20,hgpzskyl,H
bquung7a,73,20,hgpzskyl,O
bquung7a,73,21,v8dcot59,D
bquung7a,73,21,v8dcot59,U
bquung7a,73,21,v8dcot59,S
bquung7a,73,22,d40jyxex,N
bquung7a,73,22,d40jyxex,O
bquung7a,73,22,d40jyxex,A
bquung7a,73,23,35dk5ytr,A
bquung7a,73,23,35dk5ytr,O
bquung7a,73,23,35dk5ytr,Q
bquung7a,73,24,wmgs8511,T
bquung7a,73,24,wmgs8511,A
bquung7a,73,24,wmgs8511,S
bquung7a,73,25,yz4ol4i5,T
bquung7a,73,25,yz4ol4i5,N
bquung7a,73,25,yz4ol4i5,E
bquung7a,73,26,joflzpa0,R
bquung7a,73,26,joflzpa0,P
bquung7a,73,26,joflzpa0,A
bquung7a,73,27,rd4gbiwo,A
bquung7a,73,27,rd4gbiwo,T
bquung7a,73,27,rd4gbiwo,L
bquung7a,73,28,13dhx9yx,A
bquung7a,73,28,13dhx9yx,N
bquung7a,73,28,13dhx9yx,R
bquung7a,73,29,5d2kirg5,S
bquung7a,73,29,5d2kirg5,T
bquung7a,73,29,5d2kirg5,I
bquung7a,73,30,aflmrxbh,A
bquung7a,73,30,aflmrxbh,H
bquung7a,73,30,aflmrxbh,E
bquung7a,73,31,kvf2o5bp,S
bquung7a,73,31,kvf2o5bp,R
bquung7a,73,31,kvf2o5bp,I
bquung7a,73,32,smtpuct6,R
bquung7a,73,32,smtpuct6,T
bquung7a,73,32,smtpuct6,O
bquung7a,73,33,dyuwy80c,A
bquung7a,73,33,dyuwy80c,B
bquung7a,73,33,dyuwy80c,N
bquung7a,73,34,p0arb5wl,S
bquung7a,73,34,p0arb5wl,R
bquung7a,73,34,p0arb5wl,A
bquung7a,73,35,j7etl8xs,O
bquung7a,73,35,j7etl8xs,C
bquung7a,73,35,j7etl8xs,L
bquung7a,73,36,vlpe78og,A
bquung7a,73,36,vlpe78og,D
bquung7a,73,36,vlpe78og,N
bquung7a,73,37,23wginhl,E
bquung7a,73,37,23wginhl,G
bquung7a,73,37,23wginhl,O
bquung7a,73,38,td1m5uow,I
bquung7a,73,38,td1m5uow,E
bquung7a,73,38,td1m5uow,R
bquung7a,73,39,orjvundu,T
bquung7a,73,39,orjvundu,R
bquung7a,73,39,orjvundu,N
bquung7a,73,40,j4dyzagr,R
bquung7a,73,40,j4dyzagr,I
bquung7a,73,40,j4dyzagr,A
ty1ttrub,74,1,w2x7xqw2,O
ty1ttrub,74,1,w2x7xqw2,L
ty1ttrub,74,1,w2x7xqw2,E
ty1ttrub,74,2,x6j0j6le,I
ty1ttrub,74,2,x6j0j6le,T
ty1ttrub,74,2,x6j0j6le,G
ty1ttrub,74,3,ih9bl077,A
ty1ttrub,74,3,ih9bl077,U
ty1ttrub,74,3,ih9bl077,L
ty1ttrub,74,4,pom5h2ns,D
ty1ttrub,74,4,pom5h2ns,S
ty1ttrub,74,4,pom5h2ns,E
ty1ttrub,74,5,fgliqxqf,R
ty1ttrub,74,5,fgliqxqf,S
ty1ttrub,74,5,fgliqxqf,B
ty1ttrub,74,6,c4t32pk6,E
ty1ttrub,74,6,c4t32pk6,V
ty1ttrub,74,6,c4t32pk6,U
ty1ttrub,74,7,ztkzqeu0,D
ty1ttrub,74,7,ztkzqeu0,A
ty1ttrub,74,7,ztkzqeu0,K
ty1ttrub,74,8,e3o1h9l9,N
ty1ttrub,74,8,e3o1h9l9,A
ty1ttrub,74,8,e3o1h9l9,B
ty1ttrub,74,9,ro25hd0g,O
ty1ttrub,74,9,ro25hd0g,A
ty1ttrub,74,9,ro25hd0g,I
ty1ttrub,74,10,2r8fmw40,S
ty1ttrub,74,10,2r8fmw40,M
ty1ttrub,74,10,2r8fmw40,A
ty1ttrub,74,11,oeruo785,W
ty1ttrub,74,11,oeruo785,S
ty1ttrub,74,11,oeruo785,A
ty1ttrub,74,12,1veotgq0,O
ty1ttrub,74,12,1veotgq0,H
ty1ttrub,74,12,1veotgq0,S
ty1ttrub,74,13,pgp5yf0w,G
ty1ttrub,74,13,pgp5yf0w,I
ty1ttrub,74,13,pgp5yf0w,N
ty1ttrub,74,14,yoqv7zk1,T
ty1ttrub,74,14,yoqv7zk1,H
ty1ttrub,74,14,yoqv7zk1,E
ty1ttrub,74,15,19lumue3,O
ty1ttrub,74,15,19lumue3,R
ty1ttrub,74,15,19lumue3,D
ty1ttrub,74,16,o31tjr52,E
ty1ttrub,74,16,o31tjr52,T
ty1ttrub,74,16,o31tjr52,R
ty1ttrub,74,17,bpjjzf7e,O
ty1ttrub,74,17,bpjjzf7e,L
ty1ttrub,74,17,bpjjzf7e,E
ty1ttrub,74,18,w19if83m,E
ty1ttrub,74,18,w19if83m,G
ty1ttrub,74,18,w19if83m,D
ty1ttrub,74,19,raiihk3u,E
ty1ttrub,74,19,raiihk3u,P
ty1ttrub,74,19,raiihk3u,C
ty1ttrub,74,20,ha2tvqyr,N
ty1ttrub,74,20,ha2tvqyr,E
ty1ttrub,74,20,ha2tvqyr,P
ty1ttrub,74,21,77mufefn,L
ty1ttrub,74,21,77mufefn,V
ty1ttrub,74,21,77mufefn,M
ty1ttrub,74,22,rk2djx1u,A
ty1ttrub,74,22,rk2djx1u,Y
ty1ttrub,74,22,rk2djx1u,N
ty1ttrub,74,23,rs8kyc8x,A
ty1ttrub,74,23,rs8kyc8x,U
ty1ttrub,74,23,rs8kyc8x,E
ty1ttrub,74,24,ozbw0ikl,D
ty1ttrub,74,24,ozbw0ikl,T
ty1ttrub,74,24,ozbw0ikl,M
ty1ttrub,74,25,mln15fb1,D
ty1ttrub,74,25,mln15fb1,I
ty1ttrub,74,25,mln15fb1,M
ty1ttrub,74,26,pkyt110j,L
ty1ttrub,74,26,pkyt110j,M
ty1ttrub,74,26,pkyt110j,T
ty1ttrub,74,27,gqe82xla,L
ty1ttrub,74,27,gqe82xla,I
ty1ttrub,74,27,gqe82xla,R
ty1ttrub,74,28,iead7sb4,I
ty1ttrub,74,28,iead7sb4,C
ty1ttrub,74,28,iead7sb4,U
ty1ttrub,74,29,mf1492pw,D
ty1ttrub,74,29,mf1492pw,B
ty1ttrub,74,29,mf1492pw,A
ty1ttrub,74,30,dmdl12nt,I
ty1ttrub,74,30,dmdl12nt,S
ty1ttrub,74,30,dmdl12nt,A
ty1ttrub,74,31,8f13m84s,M
ty1ttrub,74,31,8f13m84s,O
ty1ttrub,74,31,8f13m84s,A
ty1ttrub,74,32,9h8qmr6a,I
ty1ttrub,74,32,9h8qmr6a,A
ty1ttrub,74,32,9h8qmr6a,C
ty1ttrub,74,33,gbkt8r29,D
ty1ttrub,74,33,gbkt8r29,Y
ty1ttrub,74,33,gbkt8r29,I
ty1ttrub,74,34,g8dyldnb,O
ty1ttrub,74,34,g8dyldnb,R
ty1ttrub,74,34,g8dyldnb,N
ty1ttrub,74,35,hxegg6t2,E
ty1ttrub,74,35,hxegg6t2,U
ty1ttrub,74,35,hxegg6t2,R
ty1ttrub,74,36,4zdl0hcu,S
ty1ttrub,74,36,4zdl0hcu,H
ty1ttrub,74,36,4zdl0hcu,N
ty1ttrub,74,37,4ndlzwdg,I
ty1ttrub,74,37,4ndlzwdg,T
ty1ttrub,74,37,4ndlzwdg,A
ty1ttrub,74,38,g8u3uukq,K
ty1ttrub,74,38,g8u3uukq,I
ty1ttrub,74,38,g8u3uukq,A
ty1ttrub,74,39,snbyb6gx,M
ty1ttrub,74,39,snbyb6gx,S
ty1ttrub,74,39,snbyb6gx,A
ty1ttrub,74,40,ileaz6c4,O
ty1ttrub,74,40,ileaz6c4,I
ty1ttrub,74,40,ileaz6c4,E
i0wkxelq,75,1,z9j1o6hs,E
i0wkxelq,75,1,z9j1o6hs,T
i0wkxelq,75,1,z9j1o6hs,N
i0wkxelq,75,2,za49ame5,N
i0wkxelq,75,2,za49ame5,F
i0wkxelq,75,2,za49ame5,I
i0wkxelq,75,3,hes51pam,I
i0wkxelq,75,3,hes51pam,A
i0wkxelq,75,3,hes51pam,O
i0wkxelq,75,4,eo6rh1s8,O
i0wkxelq,75,4,eo6rh1s8,E
i0wkxelq,75,4,eo6rh1s8,A
i0wkxelq,75,5,kp96zjx9,E
i0wkxelq,75,5,kp96zjx9,I
i0wkxelq,75,5,kp96zjx9,R
i0wkxelq,75,6,8fv3fsmo,M
i0wkxelq,75,6,8fv3fsmo,G
i0wkxelq,75,6,8fv3fsmo,A
i0wkxelq,75,7,3zl7g9xy,R
i0wkxelq,75,7,3zl7g9xy,I
i0wkxelq,75,7,3zl7g9xy,M
i0wkxelq,75,8,320ajb2h,H
i0wkxelq,75,8,320ajb2h,G
i0wkxelq,75,8,320ajb2h,R
i0wkxelq,75,9,ypnhz43j,S
i0wkxelq,75,9,ypnhz43j,O
i0wkxelq,75,9,ypnhz43j,I
i0wkxelq,75,10,zpuzlivm,R
i0wkxelq,75,10,zpuzlivm,I
i0wkxelq,75,10,zpuzlivm,E
i0wkxelq,75,11,0an00lum,Y
i0wkxelq,75,11,0an00lum,R
i0wkxelq,75,11,0an00lum,A
i0wkxelq,75,12,e3fl84ze,P
i0wkxelq,75,12,e3fl84ze,V
i0wkxelq,75,12,e3fl84ze,S
i0wkxelq,75,13,00ze63a5,D
i0wkxelq,75,13,00ze63a5,R
i0wkxelq,75,13,00ze63a5,O
i0wkxelq,75,14,729rc6rf,T
i0wkxelq,75,14,729rc6rf,S
i0wkxelq,75,14,729rc6rf,E
i0wkxelq,75,15,fcyjgkn7,P
i0wkxelq,75,15,fcyjgkn7,M
i0wkxelq,75,15,fcyjgkn7,I
i0wkxelq,75,16,1ib3kzd1,O
i0wkxelq,75,16,1ib3kzd1,L
i0wkxelq,75,16,1ib3kzd1,N
i0wkxelq,75,17,xg94y88q,I
i0wkxelq,75,17,xg94y88q,S
i0wkxelq,75,17,xg94y88q,E
i0wkxelq,75,18,avckt4xl,R
i0wkxelq,75,18,avckt4xl,E
i0wkxelq,75,18,avckt4xl,S
i0wkxelq,75,19,qej7xynx,N
i0wkxelq,75,19,qej7xynx,L
i0wkxelq,75,19,qej7xynx,O
i0wkxelq,75,20,i8jupdmb,A
i0wkxelq,75,20,i8jupdmb,I
i0wkxelq,75,20,i8jupdmb,S
i0wkxelq,75,21,43a4edqt,N
i0wkxelq,75,21,43a4edqt,Z
i0wkxelq,75,21,43a4edqt,I
i0wkxelq,75,22,fbpaw275,I
i0wkxelq,75,22,fbpaw275,U
i0wkxelq,75,22,fbpaw275,F
i0wkxelq,75,23,zsu61454,E
i0wkxelq,75,23,zsu61454,P
i0wkxelq,75,23,zsu61454,A
i0wkxelq,75,24,1yfpm8ya,A
i0wkxelq,75,24,1yfpm8ya,C
i0wkxelq,75,24,1yfpm8ya,N
i0wkxelq,75,25,gtsev3yl,R
i0wkxelq,75,25,gtsev3yl,B
i0wkxelq,75,25,gtsev3yl,C
i0wkxelq,75,26,n1bnv7e1,D
i0wkxelq,75,26,n1bnv7e1,E
i0wkxelq,75,26,n1bnv7e1,R
i0wkxelq,75,27,ek8kw4qw,S
i0wkxelq,75,27,ek8kw4qw,I
i0wkxelq,75,27,ek8kw4qw,B
i0wkxelq,75,28,vy9yxa0z,C
i0wkxelq,75,28,vy9yxa0z,H
i0wkxelq,75,28,vy9yxa0z,F
i0wkxelq,75,29,by5wwpu7,N
i0wkxelq,75,29,by5wwpu7,A
i0wkxelq,75,29,by5wwpu7,E
i0wkxelq,75,30,juvqvd5d,E
i0wkxelq,75,30,juvqvd5d,G
i0wkxelq,75,30,juvqvd5d,N
i0wkxelq,75,31,udlay1o8,S
i0wkxelq,75,31,udlay1o8,Z
i0wkxelq,75,31,udlay1o8,G
i0wkxelq,75,32,8h54r72w,I
i0wkxelq,75,32,8h54r72w,A
i0wkxelq,75,32,8h54r72w,O
i0wkxelq,75,33,1wqunldj,R
i0wkxelq,75,33,1wqunldj,N
i0wkxelq,75,33,1wqunldj,E
i0wkxelq,75,34,fm4l3hib,C
i0wkxelq,75,34,fm4l3hib,U
i0wkxelq,75,34,fm4l3hib,N
i0wkxelq,75,35,toqsrzuj,O
i0wkxelq,75,35,toqsrzuj,T
i0wkxelq,75,35,toqsrzuj,N
i0wkxelq,75,36,799vi8js,N
i0wkxelq,75,36,799vi8js,S
i0wkxelq,75,36,799vi8js,O
i0wkxelq,75,37,8i8thcju,A
i0wkxelq,75,37,8i8thcju,E
i0wkxelq,75,37,8i8thcju,P
i0wkxelq,75,38,fww63nlx,E
i0wkxelq,75,38,fww63nlx,C
i0wkxelq,75,38,fww63nlx,A
i0wkxelq,75,39,1a4ftyep,A
i0wkxelq,75,39,1a4ftyep,Y
i0wkxelq,75,39,1a4ftyep,E
i0wkxelq,75,40,3ehguqll,W
i0wkxelq,75,40,3ehguqll,S
i0wkxelq,75,40,3ehguqll,O
eu7tcyrg,81,1,5kyqoy2v,N
eu7tcyrg,81,1,5kyqoy2v,T
eu7tcyrg,81,1,5kyqoy2v,S
eu7tcyrg,81,2,j9ctq8x7,C
eu7tcyrg,81,2,j9ctq8x7,I
eu7tcyrg,81,2,j9ctq8x7,U
eu7tcyrg,81,3,pf2h6zim,T
eu7tcyrg,81,3,pf2h6zim,A
eu7tcyrg,81,3,pf2h6zim,I
eu7tcyrg,81,4,pwhpjqx4,L
eu7tcyrg,81,4,pwhpjqx4,A
eu7tcyrg,81,4,pwhpjqx4,C
eu7tcyrg,81,5,5wm2jug0,D
eu7tcyrg,81,5,5wm2jug0,R
eu7tcyrg,81,5,5wm2jug0,L
eu7tcyrg,81,6,0y6tv24v,E
eu7tcyrg,81,6,0y6tv24v,I
eu7tcyrg,81,6,0y6tv24v,H
eu7tcyrg,81,7,swa6eoga,A
eu7tcyrg,81,7,swa6eoga,G
eu7tcyrg,81,7,swa6eoga,L
eu7tcyrg,81,8,aikh8wuj,I
eu7tcyrg,81,8,aikh8wuj,E
eu7tcyrg,81,8,aikh8wuj,C
eu7tcyrg,81,9,4t2r3qfp,I
eu7tcyrg,81,9,4t2r3qfp,P
eu7tcyrg,81,9,4t2r3qfp,T
eu7tcyrg,81,10,tt8gq2g7,E
eu7tcyrg,81,10,tt8gq2g7,O
eu7tcyrg,81,10,tt8gq2g7,Q
eu7tcyrg,81,11,zc8myf1c,N
eu7tcyrg,81,11,zc8myf1c,S
eu7tcyrg,81,11,zc8myf1c,A
eu7tcyrg,81,12,5un7axyh,O
eu7tcyrg,81,12,5un7axyh,C
eu7tcyrg,81,12,5un7axyh,E
eu7tcyrg,81,13,l21uvush,I
eu7tcyrg,81,13,l21uvush,C
eu7tcyrg,81,13,l21uvush,M
eu7tcyrg,81,14,vd9dlpoq,I
eu7tcyrg,81,14,vd9dlpoq,N
eu7tcyrg,81,14,vd9dlpoq,M
eu7tcyrg,81,15,7zfbth6p,C
eu7tcyrg,81,15,7zfbth6p,U
eu7tcyrg,81,15,7zfbth6p,S
eu7tcyrg,81,16,b8cb3di9,F
eu7tcyrg,81,16,b8cb3di9,L
eu7tcyrg,81,16,b8cb3di9,D
eu7tcyrg,81,17,bgmxlkvt,S
eu7tcyrg,81,17,bgmxlkvt,I
eu7tcyrg,81,17,bgmxlkvt,O
eu7tcyrg,81,18,w5f8nyx2,O
eu7tcyrg,81,18,w5f8nyx2,I
eu7tcyrg,81,18,w5f8nyx2,H
eu7tcyrg,81,19,0jmgw3yj,B
eu7tcyrg,81,19,0jmgw3yj,A
eu7tcyrg,81,19,0jmgw3yj,F
eu7tcyrg,81,20,9cjv5ypl,S
eu7tcyrg,81,20,9cjv5ypl,U
eu7tcyrg,81,20,9cjv5ypl,Y
eu7tcyrg,81,21,irrydpke,Y
eu7tcyrg,81,21,irrydpke,N
eu7tcyrg,81,21,irrydpke,R
eu7tcyrg,81,22,1c1v8a5n,E
eu7tcyrg,81,22,1c1v8a5n,T
eu7tcyrg,81,22,1c1v8a5n,I
eu7tcyrg,81,23,529uxcm4,O
eu7tcyrg,81,23,529uxcm4,S
eu7tcyrg,81,23,529uxcm4,E
eu7tcyrg,81,24,5ckw5xbm,S
eu7tcyrg,81,24,5ckw5xbm,A
eu7tcyrg,81,24,5ckw5xbm,R
eu7tcyrg,81,25,0finztz1,I
eu7tcyrg,81,25,0finztz1,D
eu7tcyrg,81,25,0finztz1,T
eu7tcyrg,81,26,qrzpbu4w,F
eu7tcyrg,81,26,qrzpbu4w,L
eu7tcyrg,81,26,qrzpbu4w,R
eu7tcyrg,81,27,b2sacmwg,A
eu7tcyrg,81,27,b2sacmwg,S
eu7tcyrg,81,27,b2sacmwg,N
eu7tcyrg,81,28,lv8h3dsc,B
eu7tcyrg,81,28,lv8h3dsc,A
eu7tcyrg,81,28,lv8h3dsc,S
eu7tcyrg,81,29,oc4c69ry,A
eu7tcyrg,81,29,oc4c69ry,V
eu7tcyrg,81,29,oc4c69ry,C
eu7tcyrg,81,30,2yf3glvp,I
eu7tcyrg,81,30,2yf3glvp,G
eu7tcyrg,81,30,2yf3glvp,E
eu7tcyrg,81,31,3tijbg90,D
eu7tcyrg,81,31,3tijbg90,A
eu7tcyrg,81,31,3tijbg90,L
eu7tcyrg,81,32,qngg41oo,T
eu7tcyrg,81,32,qngg41oo,R
eu7tcyrg,81,32,qngg41oo,H
eu7tcyrg,81,33,d6zvezat,R
eu7tcyrg,81,33,d6zvezat,S
eu7tcyrg,81,33,d6zvezat,A
eu7tcyrg,81,34,tq1c4m56,E
eu7tcyrg,81,34,tq1c4m56,S
eu7tcyrg,81,34,tq1c4m56,T
eu7tcyrg,81,35,ytlxq86m,R
eu7tcyrg,81,35,ytlxq86m,O
eu7tcyrg,81,35,ytlxq86m,A
eu7tcyrg,81,36,iqsf4u32,T
eu7tcyrg,81,36,iqsf4u32,E
eu7tcyrg,81,36,iqsf4u32,H
